ID,assignment,country,year
JX648485,Bats DR,Peru,2007
JX648488,Bats DR,Peru,2006
JX648489,Bats DR,Peru,2004
JX648490,Bats DR,Peru,2006
JX648491,Bats DR,Peru,2006
JX648492,Bats DR,Peru,2006
JX648493,Bats DR,Peru,2006
JX648494,Bats DR,Peru,2006
JX648495,Bats DR,Peru,2004
JX648496,Bats DR,Peru,2006
JX648497,Bats DR,Peru,2002
JX648498,Bats DR,Peru,2002
JX648499,Bats DR,Peru,2004
JX648500,Bats DR,Peru,2003
JX648501,Bats DR,Peru,2002
JX648502,Bats DR,Peru,2004
JX648503,Bats DR,Peru,2004
JX648504,Bats DR,Peru,2003
JX648505,Bats DR,Peru,2002
JX648506,Bats DR,Peru,2004
JX648507,Bats DR,Peru,2003
JX648508,Bats DR,Peru,2003
JX648509,Bats DR,Peru,2007
JX648510,Bats DR,Peru,2006
JX648511,Bats DR,Peru,2007
JX648512,Bats DR,Peru,2006
JX648513,Bats DR,Peru,2007
JX648514,Bats DR,Peru,2006
JX648515,Bats DR,Peru,2006
JX648516,Bats DR,Peru,2007
JX648517,Bats DR,Peru,2007
JX648518,Bats DR,Peru,2002
JX648519,Bats DR,Peru,2006
JX648520,Bats DR,Peru,2006
JX648521,Bats DR,Peru,2006
JX648522,Bats DR,Peru,2002
JX648523,Bats DR,Peru,2006
JX648524,Bats DR,Peru,2006
JX648525,Bats DR,Peru,2002
JX648527,Bats DR,Peru,2005
JX648529,Bats DR,Peru,2002
JX648530,Bats DR,Peru,2003
JX648531,Bats DR,Peru,2003
JX648532,Bats DR,Peru,2002
JX648533,Bats DR,Peru,2002
JX648534,Bats DR,Peru,2004
JX648535,Bats DR,Peru,2003
JX648536,Bats DR,Peru,2003
JX648537,Bats DR,Peru,2002
JX648538,Bats DR,Peru,2002
JX648539,Bats DR,Peru,2002
JX648540,Bats DR,Peru,2002
JX648541,Bats DR,Peru,2002
JX648544,Bats DR,Peru,2006
KC758860,Bats DR,Argentina,1996
KC758861,Bats DR,Argentina,2001
KC758862,Bats DR,Argentina,2007
KC758863,Bats DR,Argentina,1999
KF864233,Bats DR,Argentina,1991
KF864234,Bats DR,Argentina,1994
KF864235,Bats DR,Argentina,1996
KF864236,Bats DR,Argentina,1996
KF864237,Bats DR,Argentina,1997
KF864238,Bats DR,Argentina,1999
KF864239,Bats DR,Argentina,1999
KF864240,Bats DR,Argentina,1999
KF864241,Bats DR,Argentina,1999
KF864242,Bats DR,Argentina,1999
KF864243,Bats DR,Argentina,1999
KF864244,Bats DR,Argentina,1999
KF864245,Bats DR,Argentina,2001
KF864246,Bats DR,Argentina,2001
KF864247,Bats DR,Argentina,2001
KF864248,Bats DR,Argentina,2001
KF864249,Bats DR,Argentina,2001
KF864250,Bats DR,Argentina,2001
KF864251,Bats DR,Argentina,2001
KF864253,Bats DR,Argentina,2001
KF864254,Bats DR,Argentina,2001
KF864255,Bats DR,Argentina,2002
KF864256,Bats DR,Argentina,2002
KF864257,Bats DR,Argentina,2002
KF864258,Bats DR,Argentina,2002
KF864259,Bats DR,Argentina,2002
KF864260,Bats DR,Argentina,2003
KF864261,Bats DR,Argentina,2003
KF864262,Bats DR,Argentina,2003
KF864263,Bats DR,Argentina,2003
KF864264,Bats DR,Argentina,2003
KF864265,Bats DR,Argentina,2003
KF864266,Bats DR,Argentina,2003
KF864267,Bats DR,Argentina,2003
KF864268,Bats DR,Argentina,2003
KF864269,Bats DR,Argentina,2003
KF864270,Bats DR,Argentina,2003
KF864271,Bats DR,Argentina,2003
KF864272,Bats DR,Argentina,2000
KF864273,Bats DR,Argentina,2000
KF864274,Bats DR,Argentina,2000
KF864275,Bats DR,Argentina,2000
KF864276,Bats DR,Argentina,2000
KF864277,Bats DR,Argentina,2003
KF864278,Bats DR,Argentina,2003
KF864279,Bats DR,Argentina,2003
KF864280,Bats DR,Argentina,2004
KF864281,Bats DR,Argentina,2004
KF864282,Bats DR,Argentina,2004
KF864283,Bats DR,Argentina,2004
KF864284,Bats DR,Argentina,2004
KF864285,Bats DR,Argentina,2004
KF864286,Bats DR,Argentina,2005
KF864287,Bats DR,Argentina,2005
KF864288,Bats DR,Argentina,2006
KF864289,Bats DR,Argentina,2005
KF864290,Bats DR,Argentina,2005
KF864291,Bats DR,Argentina,2005
KF864292,Bats DR,Argentina,2005
KF864293,Bats DR,Argentina,2005
KF864294,Bats DR,Argentina,2005
KF864295,Bats DR,Argentina,2005
KF864296,Bats DR,Argentina,2005
KF864297,Bats DR,Argentina,2005
KF864298,Bats DR,Argentina,2000
KF864299,Bats DR,Argentina,2005
KF864300,Bats DR,Argentina,2005
KF864301,Bats DR,Argentina,2006
KF864302,Bats DR,Argentina,2000
KF864303,Bats DR,Argentina,2005
KF864304,Bats DR,Argentina,2000
KF864305,Bats DR,Argentina,2006
KF864306,Bats DR,Argentina,2006
KF864307,Bats DR,Argentina,2000
KF864308,Bats DR,Argentina,2006
KF864309,Bats DR,Argentina,2006
KF864310,Bats DR,Argentina,2006
KF864311,Bats DR,Argentina,2006
KF864313,Bats DR,Argentina,2006
KF864314,Bats DR,Argentina,2006
KF864315,Bats DR,Argentina,2006
KF864316,Bats DR,Argentina,2006
KF864317,Bats DR,Argentina,2006
KF864318,Bats DR,Argentina,2006
KF864319,Bats DR,Argentina,2006
KF864320,Bats DR,Argentina,2006
KF864321,Bats DR,Argentina,2006
KF864322,Bats DR,Argentina,2006
KF864323,Bats DR,Argentina,2000
KF864324,Bats DR,Argentina,2006
KF864325,Bats DR,Argentina,2006
KF864326,Bats DR,Argentina,2006
KF864327,Bats DR,Argentina,2006
KF864328,Bats DR,Argentina,2006
KF864329,Bats DR,Argentina,2006
KF864330,Bats DR,Argentina,2006
KF864331,Bats DR,Argentina,2006
KF864332,Bats DR,Argentina,2006
KF864333,Bats DR,Argentina,2006
KF864334,Bats DR,Argentina,2006
KF864335,Bats DR,Argentina,2006
KF864336,Bats DR,Argentina,2006
KF864337,Bats DR,Argentina,2006
KF864339,Bats DR,Argentina,2006
KF864340,Bats DR,Argentina,2006
KF864341,Bats DR,Argentina,2006
KF864342,Bats DR,Argentina,2006
KF864343,Bats DR,Argentina,2006
KF864344,Bats DR,Argentina,2006
KF864346,Bats DR,Argentina,2006
KF864347,Bats DR,Argentina,2007
KF864348,Bats DR,Argentina,2006
KF864349,Bats DR,Argentina,2007
KF864350,Bats DR,Argentina,2007
KF864351,Bats DR,Argentina,2007
KF864352,Bats DR,Argentina,2007
KF864353,Bats DR,Argentina,2007
KF864354,Bats DR,Argentina,2007
KF864355,Bats DR,Argentina,2007
KF864356,Bats DR,Argentina,2007
KF864357,Bats DR,Argentina,2007
KF864358,Bats DR,Argentina,2007
KF864359,Bats DR,Argentina,2007
KF864360,Bats DR,Argentina,2007
KF864361,Bats DR,Argentina,2007
KF864362,Bats DR,Argentina,2007
KF864363,Bats DR,Argentina,2007
KF864365,Bats DR,Argentina,2007
KF864366,Bats DR,Argentina,2007
KF864367,Bats DR,Argentina,2007
KF864368,Bats DR,Argentina,2007
KF864369,Bats DR,Argentina,2007
KF864371,Bats DR,Argentina,2007
KF864372,Bats DR,Argentina,2007
KF864373,Bats DR,Argentina,2007
KF864374,Bats DR,Argentina,2007
KF864375,Bats DR,Argentina,2007
KF864376,Bats DR,Argentina,2007
KF864377,Bats DR,Argentina,2001
KF864378,Bats DR,Argentina,2007
KF864379,Bats DR,Argentina,2007
KF864380,Bats DR,Argentina,2007
KF864381,Bats DR,Argentina,2008
KF864382,Bats DR,Argentina,2008
KF864383,Bats DR,Argentina,2008
KF864384,Bats DR,Argentina,2008
KF864385,Bats DR,Argentina,2008
KF864386,Bats DR,Argentina,2008
KF864387,Bats DR,Argentina,2008
KF864388,Bats DR,Argentina,2008
KF864389,Bats DR,Argentina,2008
KF864390,Bats DR,Argentina,2008
KF864391,Bats DR,Argentina,2008
KF864392,Bats DR,Argentina,2001
KF864393,Bats DR,Argentina,2008
KF864394,Bats DR,Argentina,2008
KF864395,Bats DR,Argentina,2001
KF864396,Bats DR,Argentina,2008
KF864397,Bats DR,Argentina,2008
KF864398,Bats DR,Argentina,2008
KF864399,Bats DR,Argentina,2001
KF864400,Bats DR,Argentina,2008
KF864401,Bats DR,Argentina,2008
KF864402,Bats DR,Argentina,2009
KF864403,Bats DR,Argentina,2009
KF864405,Bats DR,Argentina,2009
KF864407,Bats DR,Argentina,2009
KF864408,Bats DR,Argentina,2001
KF864411,Bats DR,Argentina,2009
KF864412,Bats DR,Argentina,2001
KF864414,Bats DR,Argentina,2009
KF864415,Bats DR,Argentina,2001
KJ001526,Bats TB1,Mexico,2007
KM594023,Bats,Brazil,2008
KM594024,Bats,Brazil,2012
KM594025,Bats,Brazil,2007
KM594030,Bats,Brazil,2010
KM594031,Bats,Brazil,2010
KM594032,Bats,Brazil,2010
KM594037,Bats TB2,Brazil,2009
KM594038,Bats TB2,Brazil,2010
KM594040,Bats DR,Brazil,2013
KM594041,Bats DR,Brazil,2013
KM594042,Bats DR,Brazil,2013
KM594043,Bats DR,Brazil,2012
KP202393,Bats DR,Mexico,1988
KR781537,Bats DR,Brazil,2009
KT276358,Bats DR,French Guiana,2003
KT276359,Bats DR,French Guiana,2009
KT276360,Bats DR,French Guiana,1989
KT276361,Bats DR,French Guiana,1989
KT276362,Bats DR,French Guiana,1991
KT276363,Bats DR,French Guiana,1991
KT276364,Bats DR,French Guiana,1997
KT276365,Bats DR,French Guiana,1997
KT276366,Bats DR,French Guiana,1997
KT276367,Bats DR,French Guiana,1999
KU523255,Bats DR,French Guiana,2010
KU550099,Bats DR,Costa Rica,2014
KU550100,Bats DR,Costa Rica,2014
KU550102,Bats DR,Costa Rica,2014
KU938660,Bats DR,Peru,2001
KU938661,Bats DR,Peru,2001
KU938662,Bats DR,Peru,2000
KU938663,Bats DR,Peru,2001
KU938664,Bats DR,Peru,2001
KU938665,Bats DR,Peru,2000
KU938666,Bats DR,Peru,2010
KU938667,Bats DR,Peru,1998
KU938668,Bats DR,Peru,2001
KU938669,Bats DR,Peru,2010
KU938670,Bats DR,Peru,2001
KU938671,Bats DR,Peru,2001
KU938672,Bats DR,Peru,2010
KU938673,Bats DR,Peru,1999
KU938674,Bats DR,Peru,2010
KU938676,Bats DR,Peru,2010
KU938677,Bats DR,Peru,2010
KU938678,Bats DR,Peru,1998
KU938679,Bats DR,Peru,2009
KU938680,Bats DR,Peru,2009
KU938681,Bats DR,Peru,2004
KU938682,Bats DR,Peru,2010
KU938683,Bats DR,Peru,2010
KU938684,Bats DR,Peru,2004
KU938685,Bats DR,Peru,2001
KU938686,Bats DR,Peru,2004
KU938687,Bats DR,Peru,2004
KU938689,Bats DR,Peru,2004
KU938690,Bats DR,Peru,2000
KU938691,Bats DR,Peru,2004
KU938692,Bats DR,Peru,2004
KU938693,Bats DR,Peru,2009
KU938694,Bats DR,Peru,2004
KU938696,Bats DR,Peru,2001
KU938697,Bats DR,Peru,2001
KU938699,Bats DR,Peru,2004
KU938700,Bats DR,Peru,2005
KU938701,Bats DR,Peru,2000
KU938702,Bats DR,Peru,2004
KU938704,Bats DR,Peru,2010
KU938705,Bats DR,Peru,2001
KU938706,Bats DR,Peru,2004
KU938707,Bats DR,Peru,2004
KU938708,Bats DR,Peru,2001
KU938709,Bats DR,Peru,2004
KU938710,Bats DR,Peru,2010
KU938711,Bats DR,Peru,2010
KU938712,Bats DR,Peru,2004
KU938713,Bats DR,Peru,2004
KU938714,Bats DR,Peru,2004
KU938715,Bats DR,Peru,2004
KU938716,Bats DR,Peru,2009
KU938717,Bats DR,Peru,2004
KU938719,Bats DR,Peru,2010
KU938720,Bats DR,Peru,2010
KU938721,Bats DR,Peru,2010
KU938722,Bats DR,Peru,2010
KU938723,Bats DR,Peru,2005
KU938724,Bats DR,Peru,2010
KU938725,Bats DR,Peru,2009
KU938726,Bats DR,Peru,2010
KU938727,Bats DR,Peru,2010
KU938728,Bats DR,Peru,2010
KU938729,Bats DR,Peru,2010
KU938731,Bats DR,Peru,2011
KU938732,Bats DR,Peru,2011
KU938735,Bats DR,Peru,2011
KU938736,Bats DR,Peru,2011
KU938737,Bats DR,Peru,2011
KU938738,Bats DR,Peru,2009
KU938739,Bats DR,Peru,2011
KU938740,Bats DR,Peru,2011
KU938741,Bats DR,Peru,2011
KU938742,Bats DR,Peru,2011
KU938743,Bats DR,Peru,2011
KU938745,Bats DR,Peru,2011
KU938747,Bats DR,Peru,2011
KU938748,Bats DR,Peru,2011
KU938749,Bats DR,Peru,2011
KU938750,Bats DR,Peru,2011
KU938751,Bats DR,Peru,2011
KU938755,Bats DR,Peru,2011
KU938756,Bats DR,Peru,2011
KU938757,Bats DR,Peru,2011
KU938759,Bats DR,Peru,2011
KU938760,Bats DR,Peru,2011
KU938761,Bats DR,Peru,2011
KU938763,Bats DR,Peru,2011
KU938764,Bats DR,Peru,2011
KU938766,Bats DR,Peru,2011
KU938768,Bats DR,Peru,2011
KU938769,Bats DR,Peru,2011
KU938770,Bats DR,Peru,2011
KU938771,Bats DR,Peru,2011
KU938772,Bats DR,Peru,2012
KU938774,Bats DR,Peru,2012
KU938775,Bats DR,Peru,2012
KU938776,Bats DR,Peru,2012
KU938777,Bats DR,Peru,2012
KU938778,Bats DR,Peru,2012
KU938779,Bats DR,Peru,2012
KU938780,Bats DR,Peru,2012
KU938781,Bats DR,Peru,2012
KU938782,Bats DR,Peru,2012
KU938783,Bats DR,Peru,2012
KU938784,Bats DR,Peru,2012
KU938786,Bats DR,Peru,2012
KU938787,Bats DR,Peru,2012
KU938788,Bats DR,Peru,2012
KU938789,Bats DR,Peru,2012
KU938790,Bats DR,Peru,2012
KU938791,Bats DR,Peru,2012
KU938792,Bats DR,Peru,2012
KU938793,Bats DR,Peru,2012
KU938794,Bats DR,Peru,2012
KU938798,Bats DR,Peru,2012
KU938800,Bats DR,Peru,2012
KU938801,Bats DR,Peru,2012
KU938803,Bats DR,Peru,2012
KU938804,Bats DR,Peru,2012
KU938805,Bats DR,Peru,2012
KU938806,Bats DR,Peru,2012
KU938808,Bats DR,Peru,2012
KU938809,Bats DR,Peru,2012
KU938811,Bats DR,Peru,2012
KU938812,Bats DR,Peru,2012
KU938813,Bats DR,Peru,2012
KU938814,Bats DR,Peru,2012
KU938815,Bats DR,Peru,2012
KU938816,Bats DR,Peru,2012
KU938819,Bats DR,Peru,2012
KU938820,Bats DR,Peru,2012
KU938821,Bats DR,Peru,2012
KU938822,Bats DR,Peru,2012
KU938823,Bats DR,Peru,2012
KU938825,Bats DR,Peru,2012
KU938826,Bats DR,Peru,2012
KU938827,Bats DR,Peru,2012
KU938830,Bats DR,Peru,2012
KU938831,Bats DR,Peru,2012
KU938832,Bats DR,Peru,2012
KU938833,Bats DR,Peru,2012
KU938834,Bats DR,Peru,2012
KU938836,Bats DR,Peru,2012
KU938837,Bats DR,Peru,2012
KU938838,Bats DR,Peru,2012
KU938839,Bats DR,Peru,2012
KU938842,Bats DR,Peru,2011
KU938843,Bats DR,Peru,2010
KU938844,Bats DR,Peru,2011
KU938845,Bats DR,Peru,2010
KU938846,Bats DR,Peru,2010
KU938847,Bats DR,Peru,2005
KU938849,Bats DR,Peru,2005
KU938851,Bats DR,Peru,2011
KU938852,Bats DR,Peru,2011
KU938855,Bats DR,Peru,2001
KU938856,Bats DR,Peru,2010
KU938858,Bats DR,Peru,2011
KU938859,Bats DR,Peru,2010
KU938861,Bats DR,Peru,2008
KU938862,Bats DR,Peru,2010
KU938863,Bats DR,Peru,2008
KU938864,Bats DR,Peru,2008
KU938865,Bats DR,Peru,2001
KU938867,Bats DR,Peru,2009
KU938869,Bats DR,Peru,2010
KU938871,Bats DR,Peru,2009
KU938872,Bats DR,Peru,2011
KU938873,Bats DR,Peru,2009
KU938874,Bats DR,Peru,2009
KU938875,Bats DR,Peru,2011
KU938877,Bats DR,Peru,2001
KU938878,Bats DR,Peru,2009
KU938879,Bats DR,Peru,2009
KU938880,Bats DR,Peru,2009
KU938882,Bats DR,Peru,2011
KU938883,Bats DR,Peru,2010
KU938885,Bats DR,Peru,2009
KU938886,Bats DR,Peru,2009
KU938889,Bats DR,Peru,2010
KU938890,Bats DR,Peru,2009
KU938892,Bats DR,Peru,2009
KU938893,Bats DR,Peru,2001
KU938894,Bats DR,Peru,2009
KU938895,Bats DR,Peru,2009
KU938896,Bats DR,Peru,2010
KU938897,Bats DR,Peru,2010
KU938898,Bats DR,Peru,2010
KU938899,Bats DR,Peru,2009
KU938900,Bats DR,Peru,2009
KU938901,Bats DR,Peru,1999
KU938902,Bats DR,Peru,2001
KU938903,Bats DR,Peru,2001
KU938905,Bats DR,Peru,2001
KU938906,Bats DR,Peru,2010
KU938907,Bats DR,Peru,2009
KU938908,Bats DR,Peru,2009
KU938909,Bats DR,Peru,2006
KU938910,Bats DR,Peru,2009
KU938912,Bats DR,Peru,2001
KU938913,Bats DR,Peru,2002
KU938914,Bats DR,Peru,2002
KU938915,Bats DR,Peru,1999
KU938916,Bats DR,Peru,1999
KU938917,Bats DR,Peru,2001
KU938918,Bats DR,Peru,2004
KU938919,Bats DR,Peru,2009
KU938920,Bats DR,Peru,1998
KU938921,Bats DR,Peru,2001
KU938922,Bats DR,Peru,2004
KU938923,Bats DR,Peru,2004
KU938924,Bats DR,Peru,2009
KU963508,Bats LC,-,2016
KU963509,Bats DR,-,2016
KU963511,Bats LN,-,2016
KU963512,Bats MYsp,-,2016
KU963515,Bats LB2,-,2016
KX090586,Bats DR,Brazil,2016
KX090587,Bats DR,Brazil,2016
KX090589,Bats DR,Brazil,2016
KX090590,Bats DR,Brazil,2016
KX090591,Bats DR,Brazil,2016
KX090593,Bats DR,Brazil,2016
KX090594,Bats DR,Brazil,2016
KX090595,Bats DR,Brazil,2016
KX090596,Bats DR,Brazil,2016
KX090597,Bats DR,Brazil,2016
KX090598,Bats DR,Brazil,2016
KX090599,Bats DR,Brazil,2016
KX090600,Bats DR,Brazil,2016
KX090601,Bats DR,Brazil,2016
KX090602,Bats DR,Brazil,2016
KX090603,Bats DR,Brazil,2016
KX090604,Bats DR,Brazil,2016
KX090605,Bats DR,Brazil,2016
KX090606,Bats DR,Brazil,2016
KX090607,Bats DR,Brazil,2016
KX090608,Bats DR,Brazil,2016
KX090609,Bats DR,Brazil,2016
KX090610,Bats DR,Brazil,2016
KX090612,Bats DR,Brazil,2016
KX090613,Bats DR,Brazil,2016
KX090614,Bats DR,Brazil,2016
KX090615,Bats DR,Brazil,2016
KX090616,Bats DR,Brazil,2016
KX090617,Bats DR,Brazil,2016
KX090618,Bats DR,Brazil,2016
KX090619,Bats DR,Brazil,2016
KX090620,Bats DR,Brazil,2016
KX090621,Bats DR,Brazil,2016
KX090622,Bats DR,Brazil,2016
KX090623,Bats DR,Brazil,2016
KX090624,Bats DR,Brazil,2016
KX090625,Bats DR,Brazil,2016
KX090626,Bats DR,Brazil,2016
KX090627,Bats DR,Brazil,2016
KX090628,Bats DR,Brazil,2016
KX090629,Bats DR,Brazil,2016
KX090630,Bats DR,Brazil,2016
KX090631,Bats DR,Brazil,2016
KX090632,Bats DR,Brazil,2016
KX090633,Bats DR,Brazil,2016
KX090634,Bats DR,Brazil,2016
KX090635,Bats DR,Brazil,2016
KX090636,Bats DR,Brazil,2016
KX090637,Bats DR,Brazil,2016
KX090638,Bats DR,Brazil,2016
KX090640,Bats DR,Brazil,2016
KX090641,Bats DR,Brazil,2016
KX090642,Bats DR,Brazil,2016
KX090643,Bats DR,Brazil,2016
KX148100,Bats DR,French Guiana,2009
KX148109,Bats DR,Brazil,1986
KX148268,Bats DR,French Guiana,1990
KX148269,Bats TB2,Argentina,1997
KY203040,Bats EF-E2,Canada,1989
KY203041,Bats LN,Canada,1990
KY203042,Bats MYsp,Canada,1993
KY203043,Bats EF-E1,Canada,1993
KY203044,Bats EF-E2,Canada,1994
KY203046,Bats LN,Canada,1994
KY203047,Bats EF-E2,Canada,1995
KY203048,Bats LN,Canada,1995
KY203052,Bats MYsp,Canada,1997
KY203053,Bats MYsp,Canada,1997
KY203054,Bats MYsp,Canada,1997
KY203056,Bats MYsp,Canada,1998
KY203057,Bats MYsp,Canada,1998
KY203058,Bats MYsp,Canada,1999
KY203059,Bats MYsp,Canada,1999
KY203060,Bats MYsp,Canada,1999
KY203061,Bats LN,Canada,1999
KY203063,Bats EF-W2,Canada,2000
KY203064,Bats MYsp,Canada,2000
KY203065,Bats MYsp,Canada,2000
KY203068,Bats MYsp,Canada,2001
KY203070,Bats LN,Canada,2001
KY203071,Bats EF-E2,Canada,2001
KY203074,Bats MYsp,Canada,2002
KY203075,Bats MYsp,Canada,2002
KY203076,Bats MYsp,Canada,2002
KY203077,Bats MYsp,Canada,2002
KY203078,Bats MYsp,Canada,2002
KY203081,Bats EF-E2,Canada,2003
KY203082,Bats MYsp,Canada,2003
KY203086,Bats MYsp,Canada,2003
KY203087,Bats MYsp,Canada,2003
KY203090,Bats EF-E2,Canada,2003
KY203092,Bats EF-E2,Canada,2003
KY203095,Bats MYsp,Canada,2004
KY203096,Bats MYsp,Canada,2004
KY203100,Bats MYsp,Canada,2005
KY203101,Bats MYsp,Canada,2005
KY203102,Bats LN,Canada,2005
KY203104,Bats MYsp,Canada,2005
KY203106,Bats MYsp,Canada,2005
KY203107,Bats LN,Canada,2005
KY203110,Bats MYsp,Canada,2006
KY203111,Bats MYsp,Canada,2006
KY203112,Bats MYsp,Canada,2006
KY203116,Bats MYsp,Canada,2006
KY203117,Bats MYsp,Canada,2006
KY203124,Bats MYsp,Canada,2007
KY203125,Bats MYsp,Canada,2007
KY203126,Bats MYsp,Canada,2007
KY203128,Bats LC,Canada,2007
KY203131,Bats MYsp,Canada,2007
KY203134,Bats MYsp,Canada,2008
KY203137,Bats MYsp,Canada,2008
KY203138,Bats MYsp,Canada,2008
KY203141,Bats LN,Canada,2009
KY203142,Bats MYsp,Canada,2009
KY203143,Bats MYsp,Canada,2009
KY203147,Bats MYsp,Canada,2010
KY203148,Bats MYsp,Canada,2010
KY203152,Bats LN,Canada,2010
KY203155,Bats MYsp,Canada,2011
KY203156,Bats MYsp,Canada,2011
KY203159,Bats EF-E2,Canada,2011
KY203160,Bats MYsp,Canada,2011
KY203163,Bats LN,Canada,2012
KY203165,Bats MYsp,Canada,2012
KY203169,Bats MYsp,Canada,2012
KY203171,Bats LN,Canada,2012
KY203173,Bats MYsp,Canada,2013
KY203176,Bats EF-E2,Canada,2014
KY203177,Bats MYsp,Canada,2014
KY203178,Bats EF-E2,Canada,2014
KY203179,Bats LN,Canada,2014
KY203180,Bats EF-E2,Canada,2014
KY203181,Bats MYsp,Canada,2015
KY203183,Bats LN,Canada,2015
KY203185,Bats EF-E2,Canada,2015
MF467497,Bats DR,Ecuador,2011
MF467498,Bats DR,Ecuador,2011
MF467499,Bats DR,Ecuador,2011
MF467500,Bats DR,Ecuador,2011
MF467502,Bats DR,Ecuador,2014
MF467503,Bats DR,Ecuador,2014
MF467504,Bats DR,Ecuador,2016
MG458304,Bats EF-W1,United States,1975
MG458305,Bats TB2,Chile,2018
MG458314,Bats DR,-,1997
MK766719,Bats DR,Costa Rica,2012
MK766720,Bats DR,Costa Rica,2012
MK766722,Bats DR,Costa Rica,2007
MK766723,Bats DR,Costa Rica,2012
MK766724,Bats DR,Costa Rica,2005
MK766725,Bats DR,Costa Rica,2009
MK766726,Bats DR,Costa Rica,2013
MK766727,Bats DR,Costa Rica,2013
MK766728,Bats DR,Costa Rica,2013
MK766729,Bats DR,Costa Rica,2004
MK766730,Bats DR,Costa Rica,2012
MK766731,Bats DR,Costa Rica,2011
MK766732,Bats DR,Costa Rica,2011
MK766733,Bats DR,Costa Rica,2012
MK766734,Bats DR,Costa Rica,2012
MK766735,Bats DR,Costa Rica,2011
MK766736,Bats DR,Costa Rica,2013
MK766737,Bats DR,Costa Rica,2011
MK766738,Bats DR,Costa Rica,2011
MK766739,Bats DR,Costa Rica,2014
MK766740,Bats DR,Costa Rica,2014
MK766741,Bats DR,Costa Rica,2006
MN968375,Bats DR,Mexico,2018
MN968376,Bats DR,Mexico,2018
MN968377,Bats DR,Mexico,2018
MN968379,Bats DR,Mexico,2018
MN968380,Bats DR,Mexico,2018
MN968381,Bats DR,Mexico,2018
MN968383,Bats DR,Mexico,2018
MN968384,Bats DR,Mexico,2018
MN968385,Bats DR,Mexico,2018
MN968386,Bats DR,Mexico,2018
MN968387,Bats DR,Mexico,2018
MW055088,Bats LC,United States,2017
MW055090,Bats LB2,United States,2017
MW055091,Bats LN,United States,2017
MW055092,Bats EF-W2,United States,2017
MW055093,Bats EF-W1,United States,2017
MW055094,Bats EF-W1,United States,2017
MW055095,Bats MYsp,United States,2017
MW055096,Bats MYsp,United States,2017
MW055097,Bats MYsp,United States,2017
MW055098,Bats EF-E2,United States,2017
MW055099,Bats TB1,United States,2017
MW055100,Bats TB1,United States,2017
MW055101,Bats TB1,United States,2017
MW055102,Bats DR,Guatemala,2018
MW055103,Bats DR,Guatemala,2018
MW055105,Bats DR,Guatemala,2018
MW055106,Bats DR,Guatemala,2018
MW249020,Bats DR,Peru,2016
U22478,Bats DR,French Guiana,1995
