ID,N,gap,Length_before,Length_after,Year,cluster,previous,Country
EU853576,0,1,1354,1353,1986,Cosmopolitan AF1a_A1,Cosmopolitan AF1a,Tunisia
EU853577,0,1,1354,1353,1986,Cosmopolitan AF1a_A1,Cosmopolitan AF1a,Tunisia
EU853578,0,1,1354,1353,1986,Cosmopolitan AF1a_A1,Cosmopolitan AF1a,Tunisia
EU853579,0,1,1354,1353,1986,Cosmopolitan AF1a_A1,Cosmopolitan AF1a,Tunisia
EU853580,0,1,1354,1353,1987,Cosmopolitan AF1a_A1.1,Cosmopolitan AF1a,Ethiopia
EU853581,0,1,1354,1353,1988,Cosmopolitan AF1a_A1.1,Cosmopolitan AF1a,Ethiopia
EU853582,0,1,1354,1353,1995,Cosmopolitan AF1b_A1,Cosmopolitan AF1b,Rwanda
EU853583,0,1,1354,1353,1990,Cosmopolitan AF1b_A1,Cosmopolitan AF1b,Burundi
EU853584,0,1,1354,1353,2004,Cosmopolitan_A1.2.3,Cosmopolitan AF1b,Central African Republic
EU853585,0,1,1354,1353,2005,Cosmopolitan_A1.2.3,Cosmopolitan AF1b,Central African Republic
EU853586,0,1,1354,1353,2003,Cosmopolitan_A1.2.3,Cosmopolitan AF1b,Central African Republic
EU853587,0,1,1354,1353,2006,Cosmopolitan_A1.2.3,Cosmopolitan AF1b,Central African Republic
EU853588,0,1,1354,1353,2006,Cosmopolitan_A1.2.3,Cosmopolitan AF1b,Central African Republic
EU853589,0,1,1354,1353,2007,Cosmopolitan_A1.2.3,Cosmopolitan AF1b,Central African Republic
EU853590,0,1,1354,1353,2000,Cosmopolitan_A1.2.3,Cosmopolitan AF1b,Central African Republic
FJ228494,0,4,1354,1350,2007,Cosmopolitan AM1_A1,Cosmopolitan,Mexico
FJ228495,0,4,1354,1350,2004,Cosmopolitan AM1_A1,Cosmopolitan,Puerto Rico
FJ228496,0,4,1354,1350,2006,Cosmopolitan AM1_A1,Cosmopolitan,Puerto Rico
FJ228497,0,4,1354,1350,2006,Cosmopolitan AM1_A1,Cosmopolitan,Puerto Rico
FJ228498,2,4,1354,1348,2004,Cosmopolitan AM2a_A1,Cosmopolitan,Peru
FJ228499,1,4,1354,1349,2004,Cosmopolitan AM2a_A1,Cosmopolitan,Peru
FJ228500,0,4,1354,1350,2005,Cosmopolitan AM2a_A1,Cosmopolitan,Peru
FJ228501,0,4,1354,1350,2004,Cosmopolitan AM2a_A1,Cosmopolitan,Peru
FJ228502,0,4,1354,1350,1999,Cosmopolitan AM2a_A1,Cosmopolitan AM2a,Mexico
FJ228503,0,4,1354,1350,2000,Cosmopolitan AM2a_A1,Cosmopolitan AM2a,Mexico
FJ228504,0,4,1354,1350,2001,Cosmopolitan AM2a_A1,Cosmopolitan AM2a,Mexico
FJ228505,0,4,1354,1350,2002,Cosmopolitan AM2a_A1,Cosmopolitan AM2a,Mexico
FJ228506,0,4,1354,1350,1999,Cosmopolitan AM2a_A1,Cosmopolitan AM2a,Mexico
FJ228507,0,4,1354,1350,1999,Cosmopolitan AM2a_A1,Cosmopolitan AM2a,Mexico
FJ228508,0,4,1354,1350,1991,Cosmopolitan AM2a_A1,Cosmopolitan AM2a,Mexico
FJ228509,0,4,1354,1350,1990,Cosmopolitan AM2a_A1,Cosmopolitan AM2a,Mexico
FJ228510,0,4,1354,1350,1991,Cosmopolitan AM2a_A1,Cosmopolitan AM2a,Mexico
FJ228511,0,4,1354,1350,1994,Cosmopolitan AM2a_A1,Cosmopolitan AM2a,Mexico
FJ228512,0,4,1354,1350,2002,Cosmopolitan AM2a_A1,Cosmopolitan AM2a,Mexico
FJ228513,0,4,1354,1350,2000,Cosmopolitan AM2a_A1,Cosmopolitan AM2a,Mexico
FJ228514,0,4,1354,1350,1991,Cosmopolitan AM2a_A1,Cosmopolitan AM2a,Mexico
FJ228515,0,4,1354,1350,2001,Cosmopolitan AM2a_A1,Cosmopolitan AM2a,Mexico
FJ228516,0,4,1354,1350,2000,Cosmopolitan AM2a_A1,Cosmopolitan AM2a,Mexico
FJ228517,0,4,1354,1350,2001,Cosmopolitan AM2a_A1,Cosmopolitan AM2a,Honduras
FJ228518,0,4,1354,1350,2002,Cosmopolitan AM2a_A1,Cosmopolitan AM2a,Mexico
FJ228519,0,4,1354,1350,1990,Cosmopolitan AM2a_A1,Cosmopolitan AM2a,Mexico
FJ228520,0,4,1354,1350,1990,Cosmopolitan AM2a_A1,Cosmopolitan AM2a,United States
FJ228521,0,4,1354,1350,1991,Cosmopolitan AM2a_A1,Cosmopolitan AM2a,Mexico
FJ228522,0,4,1354,1350,1994,Cosmopolitan AM2a_A1,Cosmopolitan AM2a,Mexico
FJ228523,0,4,1354,1350,1998,Cosmopolitan AM2a_A1,Cosmopolitan AM2a,Mexico
FJ228524,0,4,1354,1350,1995,Cosmopolitan AM2a_A1,Cosmopolitan AM2a,Mexico
FJ228525,0,4,1354,1350,2002,Cosmopolitan AM2a_A1,Cosmopolitan AM2a,Mexico
FJ228526,0,4,1354,1350,2001,Cosmopolitan_A1,Cosmopolitan AM2a,Mexico
FJ228527,0,4,1354,1350,2002,Cosmopolitan_A1,Cosmopolitan AM2a,Mexico
FJ228528,0,4,1354,1350,1994,Cosmopolitan AM2a_A1,Cosmopolitan AM2a,United States
FJ228529,0,4,1354,1350,2004,Cosmopolitan AM2a_A1,Cosmopolitan AM2a,United States
FJ228530,0,4,1354,1350,1998,Cosmopolitan AM2a_A1,Cosmopolitan AM2a,United States
FJ228531,0,4,1354,1350,1991,Cosmopolitan_A1,Cosmopolitan AM2a,Mexico
FJ228532,0,4,1354,1350,1995,Cosmopolitan_A1,Cosmopolitan AM2a,Mexico
FJ228533,0,4,1354,1350,2000,Cosmopolitan_A1,Cosmopolitan AM2a,Mexico
FJ228534,0,4,1354,1350,1939,Cosmopolitan_A1.3.1,Cosmopolitan,United States
FJ228535,0,4,1354,1350,1950,Cosmopolitan_A1.3.1,Cosmopolitan,United States
FJ228536,0,4,1354,1350,2007,Cosmopolitan_A1.3.1,Cosmopolitan,United States
FJ228537,0,4,1354,1350,1994,Cosmopolitan_A1.3.1,Cosmopolitan,United States
FJ228538,0,4,1354,1350,2007,Cosmopolitan_A1.3.1,Cosmopolitan,United States
FJ228539,0,4,1354,1350,1954,Cosmopolitan_A1.3.1,Cosmopolitan,United States
FJ228543,0,4,1354,1350,2007,Cosmopolitan_A1,Cosmopolitan,Mexico
FJ228544,0,4,1354,1350,2001,Cosmopolitan_A1,Cosmopolitan,Mexico
FJ228545,0,4,1354,1350,2000,Cosmopolitan_A1,Cosmopolitan,Mexico
FJ424484,0,4,1354,1350,2008,Cosmopolitan_A1.1.1,Cosmopolitan WE,Italy
FJ440104,0,4,1354,1350,2008,Cosmopolitan_B1.1.1,Cosmopolitan AF1a,Equatorial Guinea
FJ577895,0,14,NA,NA,2009,Cosmopolitan_A1.3.1,Cosmopolitan,China
GQ412744,0,15,NA,NA,1931,Cosmopolitan_A1,Cosmopolitan,China
GQ478245,0,4,1354,1350,2009,Cosmopolitan_A1.1.1,Cosmopolitan WE,Italy
GQ918139,0,13,NA,NA,2010,Cosmopolitan_A1.3.1,Cosmopolitan,-
GU565703,0,13,NA,NA,1948,Cosmopolitan_A1.3.1,Cosmopolitan,-
GU565704,0,14,NA,NA,1948,Cosmopolitan_A1.3.1,Cosmopolitan,-
GU798102,0,4,1354,1350,1986,Cosmopolitan AF1a_A1,Cosmopolitan AF1a,Tunisia
GU798103,0,4,1354,1350,1986,Cosmopolitan AF1a_A1,Cosmopolitan AF1a,Tunisia
GU798104,0,4,1354,1350,1986,Cosmopolitan AF1a_A1,Cosmopolitan AF1a,Tunisia
GU798105,0,4,1354,1350,1986,Cosmopolitan AF1a_A1,Cosmopolitan AF1a,Tunisia
GU798106,0,4,1354,1350,1986,Cosmopolitan AF1a_A1,Cosmopolitan AF1a,Tunisia
GU798107,0,4,1354,1350,1986,Cosmopolitan AF1a_A1,Cosmopolitan AF1a,Tunisia
GU798108,0,4,1354,1350,1986,Cosmopolitan AF1a_A1,Cosmopolitan AF1a,Tunisia
GU798109,0,4,1354,1350,2002,Cosmopolitan AF1a_A1.2.1,Cosmopolitan AF1a,Algeria
GU798110,0,4,1354,1350,1990,Cosmopolitan AF1a_A1.2,Cosmopolitan AF1a,Morocco
GU798111,0,4,1354,1350,1990,Cosmopolitan AF1a_A1.2,Cosmopolitan AF1a,Morocco
GU798112,0,4,1354,1350,1990,Cosmopolitan AF1a_A1.2,Cosmopolitan AF1a,Morocco
GU798113,0,4,1354,1350,2007,Cosmopolitan AF1a_A1,Cosmopolitan AF1a,Morocco
GU798114,0,4,1354,1350,2007,Cosmopolitan AF1a_A1,Cosmopolitan AF1a,Morocco
GU798115,0,4,1354,1350,2007,Cosmopolitan AF1a_A1,Cosmopolitan AF1a,Morocco
GU798116,0,4,1354,1350,2008,Cosmopolitan AF1a_A1,Cosmopolitan AF1a,Morocco
GU798117,0,4,1354,1350,2008,Cosmopolitan AF1a_A1,Cosmopolitan AF1a,Morocco
GU798118,0,4,1354,1350,2007,Cosmopolitan AF1a_A1,Cosmopolitan AF1a,Morocco
GU798119,0,4,1354,1350,2006,Cosmopolitan AF1a_A1,Cosmopolitan AF1a,Morocco
GU798120,0,4,1354,1350,2007,Cosmopolitan AF1a_A1,Cosmopolitan AF1a,Morocco
GU798121,0,4,1354,1350,2006,Cosmopolitan AF1a_A1,Cosmopolitan AF1a,Morocco
GU798122,0,4,1354,1350,2003,Cosmopolitan AF1a_A1,Cosmopolitan AF1a,Morocco
GU798123,0,4,1354,1350,2007,Cosmopolitan AF1a_A1,Cosmopolitan AF1a,Morocco
GU798124,0,4,1354,1350,2007,Cosmopolitan AF1a_A1,Cosmopolitan AF1a,Morocco
GU798125,0,4,1354,1350,1990,Cosmopolitan AF1a_A1.2,Cosmopolitan AF1a,Morocco
GU798126,0,4,1354,1350,2008,Cosmopolitan AF1a_A1.2,Cosmopolitan AF1a,Morocco
GU798127,0,4,1354,1350,2006,Cosmopolitan AF1a_A1,Cosmopolitan AF1a,Morocco
GU798128,0,4,1354,1350,2007,Cosmopolitan AF1a_A1,Cosmopolitan AF1a,Morocco
GU798129,0,4,1354,1350,2007,Cosmopolitan AF1a_A1,Cosmopolitan AF1a,Morocco
GU798130,0,4,1354,1350,2008,Cosmopolitan AF1a_A1,Cosmopolitan AF1a,Morocco
GU798131,0,4,1354,1350,2007,Cosmopolitan AF1a_A1,Cosmopolitan AF1a,Morocco
GU798132,0,4,1354,1350,2004,Cosmopolitan AF1a_A1,Cosmopolitan AF1a,Morocco
GU798133,0,4,1354,1350,2006,Cosmopolitan AF1a_A1,Cosmopolitan AF1a,Morocco
GU798134,0,4,1354,1350,2007,Cosmopolitan AF1a_A1,Cosmopolitan AF1a,Morocco
GU798135,0,4,1354,1350,2007,Cosmopolitan AF1a_A1,Cosmopolitan AF1a,Morocco
GU798136,0,4,1354,1350,2007,Cosmopolitan AF1a_A1.2,Cosmopolitan AF1a,Morocco
GU798137,0,4,1354,1350,2007,Cosmopolitan AF1a_A1.2,Cosmopolitan AF1a,Morocco
GU798138,0,4,1354,1350,2007,Cosmopolitan AF1a_A1.2,Cosmopolitan AF1a,Morocco
GU798139,0,4,1354,1350,2007,Cosmopolitan AF1a_A1.2,Cosmopolitan AF1a,Morocco
GU798140,0,4,1354,1350,2007,Cosmopolitan AF1a_A1.2,Cosmopolitan AF1a,Morocco
GU798141,0,4,1354,1350,2004,Cosmopolitan AF1a_A1,Cosmopolitan AF1a,Morocco
GU798142,0,4,1354,1350,1991,Cosmopolitan AF1a_A1.2,Cosmopolitan AF1a,Spain
GU798143,0,4,1354,1350,2007,Cosmopolitan AF1a_A1.2,Cosmopolitan AF1a,Morocco
GU798144,0,4,1354,1350,2008,Cosmopolitan AF1a_A1,Cosmopolitan AF1a,Algeria
GU798145,0,4,1354,1350,2008,Cosmopolitan AF1a_A1,Cosmopolitan AF1a,Algeria
GU798146,0,4,1354,1350,2007,Cosmopolitan AF1a_A1,Cosmopolitan AF1a,Morocco
GU798147,0,4,1354,1350,2008,Cosmopolitan AF1a_A1,Cosmopolitan AF1a,Morocco
GU798148,0,4,1354,1350,2008,Cosmopolitan AF1a_A1,Cosmopolitan AF1a,Morocco
GU798149,0,4,1354,1350,2007,Cosmopolitan AF1a_A1,Cosmopolitan AF1a,Morocco
GU798150,0,4,1354,1350,2007,Cosmopolitan AF1a_A1,Cosmopolitan AF1a,Morocco
GU798151,0,4,1354,1350,2007,Cosmopolitan AF1a_A1,Cosmopolitan AF1a,Morocco
GU798152,0,4,1354,1350,2007,Cosmopolitan AF1a_A1,Cosmopolitan AF1a,Morocco
GU798153,0,4,1354,1350,2007,Cosmopolitan AF1a_A1,Cosmopolitan AF1a,Morocco
GU798154,0,4,1354,1350,2007,Cosmopolitan AF1a_A1,Cosmopolitan AF1a,Morocco
GU798155,0,4,1354,1350,2008,Cosmopolitan AF1a_A1,Cosmopolitan AF1a,Morocco
GU798156,0,4,1354,1350,2004,Cosmopolitan AF1a_A1,Cosmopolitan AF1a,Morocco
GU798157,0,4,1354,1350,2007,Cosmopolitan AF1a_A1,Cosmopolitan AF1a,Morocco
GU798158,0,4,1354,1350,2007,Cosmopolitan AF1a_A1,Cosmopolitan AF1a,Morocco
GU798159,0,4,1354,1350,2007,Cosmopolitan AF1a_A1,Cosmopolitan AF1a,Morocco
GU798160,0,4,1354,1350,2007,Cosmopolitan AF1a_A1,Cosmopolitan AF1a,Morocco
GU798161,0,4,1354,1350,1987,Cosmopolitan AF1a_A1.2,Cosmopolitan AF1a,Spain
GU798162,0,4,1354,1350,2007,Cosmopolitan AF1a_A1,Cosmopolitan AF1a,Morocco
GU798163,0,4,1354,1350,2007,Cosmopolitan AF1a_A1,Cosmopolitan AF1a,Morocco
GU798164,0,4,1354,1350,2007,Cosmopolitan AF1a_A1,Cosmopolitan AF1a,Morocco
GU798165,0,4,1354,1350,2007,Cosmopolitan AF1a_A1,Cosmopolitan AF1a,Morocco
GU798166,0,4,1354,1350,2007,Cosmopolitan AF1a_A1,Cosmopolitan AF1a,Morocco
GU798167,0,4,1354,1350,2008,Cosmopolitan AF1a_A1,Cosmopolitan AF1a,Morocco
GU798168,0,4,1354,1350,2008,Cosmopolitan AF1a_A1,Cosmopolitan AF1a,Morocco
GU798169,0,4,1354,1350,2003,Cosmopolitan AF1a_A1,Cosmopolitan AF1a,Morocco
GU798170,0,4,1354,1350,2007,Cosmopolitan AF1a_A1,Cosmopolitan AF1a,Morocco
GU798171,0,4,1354,1350,2008,Cosmopolitan AF1a_A1,Cosmopolitan AF1a,Morocco
GU798172,0,4,1354,1350,2008,Cosmopolitan AF1a_A1,Cosmopolitan AF1a,Morocco
GU798173,0,4,1354,1350,2007,Cosmopolitan AF1a_A1,Cosmopolitan AF1a,Morocco
GU798174,0,4,1354,1350,2007,Cosmopolitan AF1a_A1,Cosmopolitan AF1a,Morocco
GU798175,0,4,1354,1350,2007,Cosmopolitan AF1a_A1,Cosmopolitan AF1a,Morocco
GU798176,0,4,1354,1350,2007,Cosmopolitan AF1a_A1,Cosmopolitan AF1a,Morocco
GU798177,0,4,1354,1350,2007,Cosmopolitan AF1a_A1,Cosmopolitan AF1a,Morocco
GU798178,0,4,1354,1350,2007,Cosmopolitan AF1a_A1,Cosmopolitan AF1a,Morocco
GU798179,0,4,1354,1350,2007,Cosmopolitan AF1a_A1,Cosmopolitan AF1a,Morocco
GU798180,0,4,1354,1350,2007,Cosmopolitan AF1a_A1,Cosmopolitan AF1a,Morocco
GU798181,0,4,1354,1350,2008,Cosmopolitan AF1a_A1,Cosmopolitan AF1a,Morocco
GU798182,0,4,1354,1350,2007,Cosmopolitan AF1a_A1,Cosmopolitan AF1a,Morocco
GU798183,0,4,1354,1350,2007,Cosmopolitan AF1a_A1,Cosmopolitan AF1a,Morocco
GU798184,0,4,1354,1350,2007,Cosmopolitan AF1a_A1,Cosmopolitan AF1a,Morocco
GU798185,0,4,1354,1350,2007,Cosmopolitan AF1a_A1,Cosmopolitan AF1a,Morocco
GU798186,0,4,1354,1350,2007,Cosmopolitan AF1a_A1,Cosmopolitan AF1a,Morocco
GU798187,0,4,1354,1350,2007,Cosmopolitan AF1a_A1,Cosmopolitan AF1a,Morocco
GU798188,0,4,1354,1350,2007,Cosmopolitan AF1a_A1,Cosmopolitan AF1a,Morocco
GU798189,0,4,1354,1350,2007,Cosmopolitan AF1a_A1,Cosmopolitan AF1a,Morocco
GU798190,0,4,1354,1350,2007,Cosmopolitan AF1a_A1,Cosmopolitan AF1a,Morocco
GU798191,0,4,1354,1350,2007,Cosmopolitan AF1a_A1,Cosmopolitan AF1a,Morocco
GU798192,0,4,1354,1350,2008,Cosmopolitan AF1a_A1,Cosmopolitan AF1a,Italy
GU798193,0,4,1354,1350,2003,Cosmopolitan AF1a_A1,Cosmopolitan AF1a,Morocco
GU798194,0,4,1354,1350,2004,Cosmopolitan AF1a_A1,Cosmopolitan AF1a,Morocco
GU798195,0,4,1354,1350,2007,Cosmopolitan AF1a_A1,Cosmopolitan AF1a,Morocco
GU798196,0,4,1354,1350,2007,Cosmopolitan AF1a_A1.2,Cosmopolitan AF1a,Morocco
GU798197,0,4,1354,1350,2008,Cosmopolitan AF1a_A1.2,Cosmopolitan AF1a,Morocco
GU798198,0,4,1354,1350,2006,Cosmopolitan AF1a_A1.2,Cosmopolitan AF1a,Morocco
GU798199,0,4,1354,1350,2007,Cosmopolitan AF1a_A1.2,Cosmopolitan AF1a,Morocco
GU798200,0,4,1354,1350,2003,Cosmopolitan AF1a_A1.2,Cosmopolitan AF1a,Morocco
GU798201,0,4,1354,1350,2007,Cosmopolitan AF1a_A1.2,Cosmopolitan AF1a,Morocco
GU798202,0,4,1354,1350,2005,Cosmopolitan AF1a_A1.2,Cosmopolitan AF1a,Morocco
GU798203,0,4,1354,1350,2007,Cosmopolitan AF1a_A1.2,Cosmopolitan AF1a,Morocco
GU798204,0,4,1354,1350,2007,Cosmopolitan AF1a_A1.2,Cosmopolitan AF1a,Morocco
GU798205,0,4,1354,1350,2007,Cosmopolitan AF1a_A1.2,Cosmopolitan AF1a,Morocco
GU798206,0,4,1354,1350,2006,Cosmopolitan AF1a_A1.2,Cosmopolitan AF1a,Morocco
GU798207,0,4,1354,1350,2007,Cosmopolitan AF1a_A1.2,Cosmopolitan AF1a,Morocco
GU798208,0,4,1354,1350,2007,Cosmopolitan AF1a_A1.2,Cosmopolitan AF1a,Morocco
GU798209,0,4,1354,1350,2008,Cosmopolitan AF1a_A1.2,Cosmopolitan AF1a,Morocco
GU798210,0,4,1354,1350,2007,Cosmopolitan AF1a_A1,Cosmopolitan AF1a,Morocco
GU798211,0,4,1354,1350,2007,Cosmopolitan AF1a_A1,Cosmopolitan AF1a,Morocco
GU798212,0,4,1354,1350,2007,Cosmopolitan AF1a_A1,Cosmopolitan AF1a,Morocco
GU798213,0,4,1354,1350,2007,Cosmopolitan AF1a_A1,Cosmopolitan AF1a,Morocco
GU798214,0,4,1354,1350,2007,Cosmopolitan AF1a_A1,Cosmopolitan AF1a,Morocco
GU798215,0,4,1354,1350,2007,Cosmopolitan AF1a_A1,Cosmopolitan AF1a,Morocco
GU798216,0,4,1354,1350,2007,Cosmopolitan AF1a_A1,Cosmopolitan AF1a,Morocco
GU798217,0,4,1354,1350,2007,Cosmopolitan AF1a_A1,Cosmopolitan AF1a,Morocco
GU798218,0,4,1354,1350,2007,Cosmopolitan AF1a_A1,Cosmopolitan AF1a,Morocco
GU798219,0,4,1354,1350,2007,Cosmopolitan AF1a_A1,Cosmopolitan AF1a,Morocco
GU798220,0,4,1354,1350,2007,Cosmopolitan AF1a_A1,Cosmopolitan AF1a,Morocco
GU798221,0,4,1354,1350,2008,Cosmopolitan AF1a_A1,Cosmopolitan AF1a,Morocco
GU798222,0,4,1354,1350,2007,Cosmopolitan AF1a_A1,Cosmopolitan AF1a,Morocco
GU798223,0,4,1354,1350,2007,Cosmopolitan AF1a_A1,Cosmopolitan AF1a,Morocco
GU798224,0,4,1354,1350,2007,Cosmopolitan AF1a_A1,Cosmopolitan AF1a,Morocco
GU798225,0,4,1354,1350,2007,Cosmopolitan AF1a_A1,Cosmopolitan AF1a,Morocco
GU798226,0,4,1354,1350,2007,Cosmopolitan AF1a_A1,Cosmopolitan AF1a,Morocco
GU798227,0,4,1354,1350,2007,Cosmopolitan AF1a_A1,Cosmopolitan AF1a,Morocco
GU798228,0,4,1354,1350,2007,Cosmopolitan AF1a_A1,Cosmopolitan AF1a,Morocco
GU798229,0,4,1354,1350,2007,Cosmopolitan AF1a_A1,Cosmopolitan AF1a,Morocco
GU798230,0,4,1354,1350,2008,Cosmopolitan AF1a_A1,Cosmopolitan AF1a,Morocco
GU798231,0,4,1354,1350,1990,Cosmopolitan AF1a_A1.2,Cosmopolitan AF1a,Morocco
GU798232,0,4,1354,1350,2007,Cosmopolitan AF1a_A1.2,Cosmopolitan AF1a,Morocco
GU798233,0,4,1354,1350,2008,Cosmopolitan AF1a_A1.2,Cosmopolitan AF1a,Morocco
GU798234,0,4,1354,1350,2006,Cosmopolitan AF1a_A1.2,Cosmopolitan AF1a,Morocco
GU798235,0,4,1354,1350,2007,Cosmopolitan AF1a_A1.2,Cosmopolitan AF1a,Morocco
GU798236,0,4,1354,1350,2007,Cosmopolitan AF1a_A1.2,Cosmopolitan AF1a,Morocco
GU798237,0,4,1354,1350,2007,Cosmopolitan AF1a_A1.2,Cosmopolitan AF1a,Morocco
GU798238,0,4,1354,1350,2007,Cosmopolitan AF1a_A1.2,Cosmopolitan AF1a,Morocco
GU798239,0,4,1354,1350,2007,Cosmopolitan AF1a_A1.2,Cosmopolitan AF1a,Morocco
GU798240,0,4,1354,1350,2007,Cosmopolitan AF1a_A1.2,Cosmopolitan AF1a,Morocco
GU798241,0,4,1354,1350,2007,Cosmopolitan AF1a_A1.2,Cosmopolitan AF1a,Morocco
GU798242,0,4,1354,1350,2007,Cosmopolitan AF1a_A1.2,Cosmopolitan AF1a,Morocco
GU798243,0,4,1354,1350,2007,Cosmopolitan AF1a_A1.2,Cosmopolitan AF1a,Morocco
GU798244,0,4,1354,1350,2007,Cosmopolitan AF1a_A1.2,Cosmopolitan AF1a,Morocco
GU798245,0,4,1354,1350,2005,Cosmopolitan AF1a_A1.2,Cosmopolitan AF1a,Spain
GU798246,0,4,1354,1350,2002,Cosmopolitan AF1a_A1.2,Cosmopolitan AF1a,Spain
GU798247,0,4,1354,1350,1995,Cosmopolitan AF1a_A1.2,Cosmopolitan AF1a,Spain
GU798248,0,4,1354,1350,2008,Cosmopolitan AF1a_A1.2,Cosmopolitan AF1a,Morocco
GU798249,0,4,1354,1350,2007,Cosmopolitan AF1a_A1.2,Cosmopolitan AF1a,Morocco
GU798250,0,4,1354,1350,2007,Cosmopolitan AF1a_A1.2,Cosmopolitan AF1a,Morocco
GU798251,0,4,1354,1350,2007,Cosmopolitan AF1a_A1.2,Cosmopolitan AF1a,Morocco
GU798252,0,4,1354,1350,2008,Cosmopolitan AF1a_A1.2,Cosmopolitan AF1a,Morocco
GU798253,0,4,1354,1350,2007,Cosmopolitan AF1a_A1.2,Cosmopolitan AF1a,Morocco
GU798254,0,4,1354,1350,2007,Cosmopolitan AF1a_A1.2,Cosmopolitan AF1a,Morocco
GU798255,0,4,1354,1350,1986,Cosmopolitan AF1a_A1.2,Cosmopolitan AF1a,Morocco
GU798256,0,4,1354,1350,2008,Cosmopolitan AF1a_A1.2,Cosmopolitan AF1a,Morocco
GU798257,0,4,1354,1350,2007,Cosmopolitan AF1a_A1.2,Cosmopolitan AF1a,Morocco
GU798258,0,4,1354,1350,2008,Cosmopolitan AF1a_A1.2,Cosmopolitan AF1a,Morocco
GU798259,0,4,1354,1350,2007,Cosmopolitan AF1a_A1.2,Cosmopolitan AF1a,Morocco
GU798260,0,4,1354,1350,2007,Cosmopolitan AF1a_A1.2,Cosmopolitan AF1a,Morocco
GU798261,0,4,1354,1350,2008,Cosmopolitan AF1a_A1.2.1,Cosmopolitan AF1a,Algeria
GU798262,0,4,1354,1350,2007,Cosmopolitan AF1a_A1.2.1,Cosmopolitan AF1a,Algeria
GU798263,0,4,1354,1350,1993,Cosmopolitan AF1a_A1.2.1,Cosmopolitan AF1a,Spain
GU798264,0,4,1354,1350,1992,Cosmopolitan AF1a_A1.2.1,Cosmopolitan AF1a,Spain
GU798265,0,4,1354,1350,1991,Cosmopolitan AF1a_A1.2.1,Cosmopolitan AF1a,Spain
GU798266,0,4,1354,1350,2003,Cosmopolitan AF1a_A1.2.1,Cosmopolitan AF1a,Algeria
GU798267,0,4,1354,1350,2007,Cosmopolitan AF1a_A1,Cosmopolitan AF1a,Algeria
GU798268,0,4,1354,1350,2007,Cosmopolitan AF1a_A1,Cosmopolitan AF1a,Morocco
GU798269,0,4,1354,1350,2007,Cosmopolitan AF1a_A1,Cosmopolitan AF1a,Morocco
GU798270,0,4,1354,1350,2003,Cosmopolitan AF1a_A1,Cosmopolitan AF1a,Algeria
GU798271,0,4,1354,1350,2007,Cosmopolitan AF1a_A1,Cosmopolitan AF1a,Morocco
GU798272,0,4,1354,1350,2007,Cosmopolitan AF1a_A1,Cosmopolitan AF1a,Morocco
GU798273,0,4,1354,1350,2007,Cosmopolitan AF1a_A1.2.1,Cosmopolitan AF1a,Algeria
GU798274,0,4,1354,1350,2008,Cosmopolitan AF1a_B1,Cosmopolitan AF1a,Algeria
GU798275,0,4,1354,1350,2007,Cosmopolitan AF1a_B1,Cosmopolitan AF1a,Algeria
GU798276,0,4,1354,1350,2008,Cosmopolitan AF1a_B1,Cosmopolitan AF1a,Algeria
GU798277,0,4,1354,1350,2004,Cosmopolitan AF1a_B1,Cosmopolitan AF1a,Algeria
GU798278,0,4,1354,1350,2007,Cosmopolitan AF1a_B1,Cosmopolitan AF1a,Algeria
GU798279,0,4,1354,1350,2007,Cosmopolitan AF1a_B1,Cosmopolitan AF1a,Algeria
GU798280,0,4,1354,1350,2003,Cosmopolitan AF1a_B1,Cosmopolitan AF1a,Algeria
GU798281,0,4,1354,1350,2007,Cosmopolitan AF1a_B1,Cosmopolitan AF1a,Algeria
GU798282,0,4,1354,1350,2007,Cosmopolitan AF1a_B1,Cosmopolitan AF1a,Algeria
GU798283,0,4,1354,1350,2007,Cosmopolitan AF1a_B1,Cosmopolitan AF1a,Algeria
GU798284,0,4,1354,1350,2008,Cosmopolitan AF1a_B1,Cosmopolitan AF1a,Algeria
GU798285,0,4,1354,1350,2007,Cosmopolitan AF1a_B1,Cosmopolitan AF1a,Algeria
GU798286,0,4,1354,1350,2008,Cosmopolitan AF1a_B1,Cosmopolitan AF1a,Algeria
GU798287,0,4,1354,1350,2007,Cosmopolitan AF1a_B1,Cosmopolitan AF1a,Algeria
GU798288,0,4,1354,1350,2008,Cosmopolitan AF1a_B1,Cosmopolitan AF1a,Algeria
GU798289,0,4,1354,1350,1996,Cosmopolitan AF1a_A1.2.1,Cosmopolitan AF1a,Algeria
GU798290,0,4,1354,1350,2007,Cosmopolitan AF1a_A1.2.1,Cosmopolitan AF1a,Algeria
GU798291,0,4,1354,1350,2002,Cosmopolitan AF1a_A1.2.1,Cosmopolitan AF1a,Algeria
GU798292,0,4,1354,1350,2005,Cosmopolitan AF1a_A1.2.1,Cosmopolitan AF1a,Algeria
GU798293,0,4,1354,1350,2007,Cosmopolitan AF1a_A1.2.1,Cosmopolitan AF1a,Algeria
GU798294,0,4,1354,1350,2007,Cosmopolitan AF1a_A1.2.1,Cosmopolitan AF1a,Algeria
GU798295,0,4,1354,1350,2008,Cosmopolitan AF1a_A1.2.1,Cosmopolitan AF1a,Algeria
